scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Ceratotherium simum simum,2024-09-29 21:28:00 +0200,,"Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-24.8284332731,31.7770961846,,Southern White Rhinoceros,https://www.inaturalist.org/observations/247180004,https://inaturalist-open-data.s3.amazonaws.com/photos/441400828/medium.jpg,starryi,247180004,Southern White Rhinoceros,Mammalia,147580,3,0,2024/09/29 9:28 PM,2024-09-29,2024-09-29 19:28:00 UTC,Pretoria,NA,30025,NA,obscured,true,,,5320141,,2024-10-13 19:41:23 UTC,2024-10-14 10:52:40 UTC,research,CC-BY-NC,NA,NA,false
Crocuta crocuta,2024-09-29 20:16:00 +0200,,"Skukuza, 1350, South Africa",-25.0001658556,31.6074914722,,Spotted Hyena,https://www.inaturalist.org/observations/247179994,https://inaturalist-open-data.s3.amazonaws.com/photos/441398992/medium.jpg,starryi,247179994,Spotted Hyena,Mammalia,41886,3,0,2024/09/29 8:16 PM,2024-09-29,2024-09-29 18:16:00 UTC,Pretoria,NA,NA,NA,open,false,,,5320141,,2024-10-13 19:41:21 UTC,2024-10-14 06:23:56 UTC,research,CC-BY-NC,NA,NA,false
Equus quagga chapmani,2024-10-13 10:00:32 +0200,,"Kruger National Park, Bushbuckridge, MP, ZA",-24.5873033333,31.64902,,Chapman's Zebra,https://www.inaturalist.org/observations/247144093,https://inaturalist-open-data.s3.amazonaws.com/photos/441341459/medium.jpeg,cmsamoila,247144093,Chapman's Zebra,Mammalia,418151,3,0,2024-10-13 10:00:32+02:00,2024-10-13,2024-10-13 08:00:32 UTC,Pretoria,9,9,NA,,false,,,1892887,,2024-10-13 16:36:41 UTC,2024-10-13 20:23:06 UTC,research,CC-BY-NC,NA,3,false
Panthera leo melanochaita,2024-10-13 11:32:10 +0200,,"Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-24.7978208044,31.7613614235,,Southern Lion,https://www.inaturalist.org/observations/247143996,https://inaturalist-open-data.s3.amazonaws.com/photos/441341177/medium.jpeg,cmsamoila,247143996,Southern Lion,Mammalia,557401,5,0,2024-10-13 11:32:10+02:00,2024-10-13,2024-10-13 09:32:10 UTC,Pretoria,3,30047,NA,obscured,true,,,1892887,,2024-10-13 16:35:55 UTC,2024-10-14 20:44:16 UTC,research,CC-BY-NC,NA,3,false
Chlorocebus pygerythrus pygerythrus,2024-09-09 12:44:00 +0200,,"Mopani District Municipality, South Africa",-22.6917519765,31.0176640976,,Southern Vervet Monkey,https://www.inaturalist.org/observations/247111167,https://inaturalist-open-data.s3.amazonaws.com/photos/441276703/medium.jpg,kobus_lubbe,247111167,Southern Vervet Monkey,Mammalia,566746,3,0,2024/09/09 12:44 PM,2024-09-09,2024-09-09 10:44:00 UTC,Pretoria,15,15,NA,open,false,,,6340251,Kobus Lubbe,2024-10-13 13:24:04 UTC,2024-10-14 20:29:50 UTC,research,CC-BY-NC,NA,NA,false
Genetta,2024-10-11 21:30:00 +0200,,"Kruger Park, Afrique du Sud",-25.1679444757,31.3409106061,,Genets,https://www.inaturalist.org/observations/246979225,https://inaturalist-open-data.s3.amazonaws.com/photos/445454776/medium.jpeg,thomas_marchal,246979225,Genettes,Mammalia,41591,0,0,2024-10-11 21:30:00,2024-10-11,2024-10-11 19:30:00 UTC,Pretoria,15794,15794,NA,,false,gps,gps,4452652,Thomas Marchal,2024-10-12 19:07:13 UTC,2024-10-26 20:31:21 UTC,needs_id,CC-BY-NC,NA,2,false
Paraxerus cepapi,2024-10-12 06:30:00 +0200,,"Kruger Park, Afrique du Sud",-25.1664223774,31.2696520239,,Smith's Bush Squirrel,https://www.inaturalist.org/observations/246978946,https://inaturalist-open-data.s3.amazonaws.com/photos/445455480/medium.jpeg,thomas_marchal,246978946,Écureuil de Brousse de Smith,Mammalia,46110,0,0,2024-10-12 06:30:00,2024-10-12,2024-10-12 04:30:00 UTC,Pretoria,1904,1904,NA,open,false,gps,gps,4452652,Thomas Marchal,2024-10-12 19:05:23 UTC,2024-10-26 20:34:11 UTC,needs_id,CC-BY-NC,NA,2,false
Helogale parvula,2024-10-12 09:34:18 +0200,,"Kruger Park, Afrique du Sud",-25.1399489097,31.2911992148,,Common Dwarf Mongoose,https://www.inaturalist.org/observations/246978330,https://inaturalist-open-data.s3.amazonaws.com/photos/445462942/medium.jpeg,thomas_marchal,246978330,Mangouste Naine,Mammalia,41906,1,0,2024-10-12 09:34:18,2024-10-12,2024-10-12 07:34:18 UTC,Pretoria,14494,14494,NA,open,false,gps,gps,4452652,Thomas Marchal,2024-10-12 19:02:10 UTC,2024-10-26 21:01:53 UTC,research,CC-BY-NC,NA,2,false
Tragelaphus sylvaticus sylvaticus,2024-10-12 15:02:21 +0200,,"Kruger National Park, Musina, LP, ZA",-22.6916116998,31.0161734425,,Cape Bushbuck,https://www.inaturalist.org/observations/246956920,https://static.inaturalist.org/photos/441236264/medium.jpeg,chardoug2020,246956920,Cape Bushbuck,Mammalia,1431869,1,0,2024-10-12 09:02:21-04:00,2024-10-12,2024-10-12 13:02:21 UTC,Pretoria,20,20,NA,,false,,,440991,Charlotte Pavelka,2024-10-12 16:54:22 UTC,2024-10-17 11:37:13 UTC,research,,NA,3,false
Equus quagga chapmani,2024-10-11 08:49:59 +0200,,"Kruger Park, Afrique du Sud",-25.2328753886,31.4241777733,,Chapman's Zebra,https://www.inaturalist.org/observations/246875904,https://inaturalist-open-data.s3.amazonaws.com/photos/440815554/medium.jpeg,thomas_marchal,246875904,Equus quagga chapmani,Mammalia,418151,4,0,2024-10-11 08:49:59,2024-10-11,2024-10-11 06:49:59 UTC,Pretoria,17212,17212,NA,,false,gps,gps,4452652,Thomas Marchal,2024-10-12 04:12:24 UTC,2024-10-14 20:35:55 UTC,research,CC-BY-NC,NA,2,false
Giraffa giraffa giraffa,2024-10-11 10:08:17 +0200,,"Kruger Park, Afrique du Sud",-25.2262353899,31.3971344009,NA,Southern African Giraffe,https://www.inaturalist.org/observations/246875796,https://inaturalist-open-data.s3.amazonaws.com/photos/440815270/medium.jpeg,thomas_marchal,246875796,Girafe du Cap,Mammalia,1510582,4,0,2024-10-11 10:08:17,2024-10-11,2024-10-11 08:08:17 UTC,Pretoria,12546,12546,,open,false,gps,gps,4452652,Thomas Marchal,2024-10-12 04:10:59 UTC,2024-10-12 11:59:00 UTC,research,CC-BY-NC,,2,false
Syncerus caffer caffer,2024-10-10 07:22:00 +0200,,"Ehlanzeni District Municipality, South Africa",-25.0772733118,31.850032328,NA,Cape Buffalo,https://www.inaturalist.org/observations/246765370,https://inaturalist-open-data.s3.amazonaws.com/photos/440595802/medium.jpg,drmckenzie,246765370,Cape Buffalo,Mammalia,516814,2,0,2024/10/10 7:22 AM,2024-10-10,2024-10-10 05:22:00 UTC,Pretoria,31,31,,open,false,,,2434483,Duncan McKenzie,2024-10-11 13:20:43 UTC,2024-10-12 07:44:49 UTC,research,CC-BY-NC,,NA,false
Giraffa giraffa,2024-10-09 08:33:00 +0200,,"Ehlanzeni District Municipality, South Africa",-24.9800964,31.7641363,NA,Southern Giraffe,https://www.inaturalist.org/observations/246765357,https://inaturalist-open-data.s3.amazonaws.com/photos/440595754/medium.jpg,drmckenzie,246765357,Southern Giraffe,Mammalia,1510571,1,0,2024/10/09 8:33 AM,2024-10-09,2024-10-09 06:33:00 UTC,Pretoria,10,10,,,false,,,2434483,Duncan McKenzie,2024-10-11 13:20:40 UTC,2024-10-12 11:57:04 UTC,research,CC-BY-NC,,NA,false
Crocuta crocuta,2024-10-09 06:33:00 +0200,,"Ehlanzeni District Municipality, South Africa",-24.9615879,31.7220717,NA,Spotted Hyena,https://www.inaturalist.org/observations/246763809,https://inaturalist-open-data.s3.amazonaws.com/photos/440593103/medium.jpg,drmckenzie,246763809,Crocuta crocuta,Mammalia,41886,0,0,2024/10/09 6:33 AM,2024-10-09,2024-10-09 04:33:00 UTC,Pretoria,10,10,,open,false,,,2434483,Duncan McKenzie,2024-10-11 13:08:44 UTC,2024-10-11 13:08:44 UTC,needs_id,CC-BY-NC,,NA,false
Loxodonta africana,2024-10-08 14:12:00 +0200,,"Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-24.8234969706,31.4403894003,NA,Savanna Elephant,https://www.inaturalist.org/observations/246763806,https://inaturalist-open-data.s3.amazonaws.com/photos/440593066/medium.jpg,drmckenzie,246763806,Savanna Elephant,Mammalia,43694,6,0,2024/10/08 2:12 PM,2024-10-08,2024-10-08 12:12:00 UTC,Pretoria,10,30025,,obscured,true,,,2434483,Duncan McKenzie,2024-10-11 13:08:42 UTC,2024-10-14 20:37:13 UTC,research,CC-BY-NC,,NA,false
Syncerus caffer caffer,2024-10-08 18:24:00 +0200,,"Skukuza, 1350, South Africa",-24.9922417278,31.5841264472,NA,Cape Buffalo,https://www.inaturalist.org/observations/246763805,https://inaturalist-open-data.s3.amazonaws.com/photos/440593072/medium.jpg,drmckenzie,246763805,Cape Buffalo,Mammalia,516814,4,0,2024/10/08 6:24 PM,2024-10-08,2024-10-08 16:24:00 UTC,Pretoria,10,10,,open,false,,,2434483,Duncan McKenzie,2024-10-11 13:08:42 UTC,2024-10-14 20:37:21 UTC,research,CC-BY-NC,,NA,false
Crocuta crocuta,2024-09-13 17:23:00 +0200,,"Olifants Rest Camp, South Africa",-24.0060558,31.7402706,NA,Spotted Hyena,https://www.inaturalist.org/observations/246670069,https://inaturalist-open-data.s3.amazonaws.com/photos/440402035/medium.jpg,peters5001,246670069,Spotted Hyena,Mammalia,41886,4,0,2024/09/13 5:23 PM,2024-09-13,2024-09-13 15:23:00 UTC,Pretoria,437,437,,open,false,,,3151177,Peter Small,2024-10-10 19:37:29 UTC,2024-10-11 14:23:27 UTC,research,CC-BY-NC,,NA,false
Equus quagga chapmani,2024-09-13 11:51:00 +0200,,"Olifants Rest Camp, South Africa",-24.0060558,31.7402706,NA,Chapman's Zebra,https://www.inaturalist.org/observations/246670046,https://inaturalist-open-data.s3.amazonaws.com/photos/440402015/medium.jpeg,peters5001,246670046,Chapman's Zebra,Mammalia,418151,2,0,2024/09/13 11:51 AM,2024-09-13,2024-09-13 09:51:00 UTC,Pretoria,437,437,,,false,,,3151177,Peter Small,2024-10-10 19:37:23 UTC,2024-10-11 14:24:32 UTC,research,CC-BY-NC,,NA,false
Panthera leo melanochaita,2024-09-13 11:40:00 +0200,,"Kruger National Park, ZA",-24.073494241,31.7350078348,NA,Southern Lion,https://www.inaturalist.org/observations/246670040,https://inaturalist-open-data.s3.amazonaws.com/photos/440401980/medium.jpg,peters5001,246670040,Southern Lion,Mammalia,557401,6,0,2024/09/13 11:40 AM,2024-09-13,2024-09-13 09:40:00 UTC,Pretoria,437,30112,,obscured,true,,,3151177,Peter Small,2024-10-10 19:37:22 UTC,2024-10-14 20:44:21 UTC,research,CC-BY-NC,,NA,false
Loxodonta africana,2024-09-12 15:40:00 +0200,,"Kruger National Park, ZA",-24.0988230699,31.6139119479,NA,Savanna Elephant,https://www.inaturalist.org/observations/246669995,https://inaturalist-open-data.s3.amazonaws.com/photos/440401840/medium.jpg,peters5001,246669995,Savanna Elephant,Mammalia,43694,6,0,2024/09/12 3:40 PM,2024-09-12,2024-09-12 13:40:00 UTC,Pretoria,437,30112,,obscured,true,,,3151177,Peter Small,2024-10-10 19:37:07 UTC,2024-10-14 20:43:40 UTC,research,CC-BY-NC,,NA,false
Giraffa giraffa giraffa,2024-09-12 15:40:00 +0200,,"Olifants Rest Camp, South Africa",-24.0060558,31.7402706,NA,Southern African Giraffe,https://www.inaturalist.org/observations/246669988,https://inaturalist-open-data.s3.amazonaws.com/photos/440401838/medium.jpg,peters5001,246669988,Southern African Giraffe,Mammalia,1510582,4,0,2024/09/12 3:40 PM,2024-09-12,2024-09-12 13:40:00 UTC,Pretoria,437,437,,open,false,,,3151177,Peter Small,2024-10-10 19:37:06 UTC,2024-10-25 19:33:43 UTC,research,CC-BY-NC,,NA,false
Connochaetes taurinus taurinus,2024-09-12 12:26:00 +0200,,"Olifants Rest Camp, South Africa",-24.0060558,31.7402706,NA,Blue Wildebeest,https://www.inaturalist.org/observations/246669977,https://inaturalist-open-data.s3.amazonaws.com/photos/440401799/medium.jpg,peters5001,246669977,Blue Wildebeest,Mammalia,528081,6,0,2024/09/12 12:26 PM,2024-09-12,2024-09-12 10:26:00 UTC,Pretoria,437,437,,open,false,,,3151177,Peter Small,2024-10-10 19:37:04 UTC,2024-10-14 20:51:33 UTC,research,CC-BY-NC,,NA,false
Chlorocebus pygerythrus pygerythrus,2024-09-12 08:39:00 +0200,,"Olifants Rest Camp, South Africa",-24.0060558,31.7402706,NA,Southern Vervet Monkey,https://www.inaturalist.org/observations/246669913,https://inaturalist-open-data.s3.amazonaws.com/photos/440401686/medium.jpg,peters5001,246669913,Southern Vervet,Mammalia,566746,2,0,2024/09/12 8:39 AM,2024-09-12,2024-09-12 06:39:00 UTC,Pretoria,437,437,,open,false,,,3151177,Peter Small,2024-10-10 19:36:48 UTC,2024-10-11 14:31:57 UTC,research,CC-BY-NC,,NA,false
Panthera pardus pardus,2024-09-11 17:50:00 +0200,,"Kruger National Park, ZA",-24.1979855875,31.6095513223,NA,African Leopard,https://www.inaturalist.org/observations/246669900,https://inaturalist-open-data.s3.amazonaws.com/photos/440401673/medium.jpg,peters5001,246669900,African Leopard,Mammalia,319574,8,0,2024/09/11 5:50 PM,2024-09-11,2024-09-11 15:50:00 UTC,Pretoria,437,30112,,obscured,true,,,3151177,Peter Small,2024-10-10 19:36:46 UTC,2024-11-01 18:13:27 UTC,research,CC-BY-NC,,NA,false
Paraxerus cepapi,2024-09-11 15:46:00 +0200,,"Olifants Rest Camp, South Africa",-24.0060558,31.7402706,NA,Smith's Bush Squirrel,https://www.inaturalist.org/observations/246669847,https://inaturalist-open-data.s3.amazonaws.com/photos/440401606/medium.jpg,peters5001,246669847,Smith's Bush Squirrel,Mammalia,46110,2,0,2024/09/11 3:46 PM,2024-09-11,2024-09-11 13:46:00 UTC,Pretoria,437,437,,open,false,,,3151177,Peter Small,2024-10-10 19:36:40 UTC,2024-10-11 14:36:03 UTC,research,CC-BY-NC,,NA,false
Kobus ellipsiprymnus ellipsiprymnus,2024-09-11 13:08:00 +0200,,"Olifants Rest Camp, South Africa",-24.0060558,31.7402706,NA,Common Waterbuck,https://www.inaturalist.org/observations/246669832,https://inaturalist-open-data.s3.amazonaws.com/photos/440401574/medium.jpg,peters5001,246669832,Common Waterbuck,Mammalia,147674,3,0,2024/09/11 1:08 PM,2024-09-11,2024-09-11 11:08:00 UTC,Pretoria,437,437,,open,false,,,3151177,Peter Small,2024-10-10 19:36:37 UTC,2024-10-30 20:33:24 UTC,research,CC-BY-NC,,NA,false
